functional	molecule	path	normal_termination	stationary_point	scf_energy_count	last_scf_energy_au	dipole_x_debye	dipole_y_debye	dipole_z_debye	dipole_total_debye	polar_xx_au	polar_xy_au	polar_yy_au	polar_xz_au	polar_yz_au	polar_zz_au	polar_mean_au	frequency_count	min_frequency_cm1	imaginary_frequency_count
PBE0	HCl	PBE0/SMDB_HCl.log	True	True	4	-460.679635803	0.0	0.0	-1.157	1.157	13.831	-0.0	13.831	-0.0	-0.0	16.633	14.765	1	2997.3629	0
PBE0	HF	PBE0/SMDB_HF.log	True	True	4	-100.400329929	0.0	0.0	-1.8335	1.8335	3.726	0.0	3.726	-0.0	0.0	5.828	4.426666666666667	1	4154.8499	0
PBE0	HNC	PBE0/SMDB_HNC.log	True	True	4	-93.3288530248	0.0	0.0	3.0784	3.0784	14.127	-0.0	14.127	-0.0	0.0	22.956	17.07	4	493.9711	0
PBE0	HNO	PBE0/SMDB_HNO.log	True	True	5	-130.393346103	-1.4147	0.9014	-0.0	1.6775	13.403	-2.501	17.198	0.0	-0.0	9.142	13.247666666666667	3	1576.4849	0
PBE0	HNO2	PBE0/SMDB_HNO2.log	True	True	5	-205.582748198	0.0	2.609	-0.0	2.609	28.18	0.0	17.188	0.0	-0.0	11.432	18.933333333333334	6	815.5207	0
PBE0	HNO3	PBE0/SMDB_HNO3.log	True	True	6	-280.741570043	1.0435	-2.1333	0.0	2.3748	29.722	-1.757	27.32	0.0	0.0	14.395	23.81233333333333	9	507.685	0
PBE0	HSH	PBE0/SMDB_HSH.log	True	True	4	-399.275192612	-0.0	-1.0601	0.0	1.0601	22.43	-0.0	22.017	-0.0	-0.0	20.585	21.677333333333333	3	1203.3623	0
PBE0	HSSH	PBE0/SMDB_HSSH.log	True	True	7	-797.357592803	-0.0	-0.0	1.1828	1.1828	34.351	2.436	53.363	-0.0	0.0	34.122	40.612	6	457.146	0
PBE0	HfF	PBE0/SMDB_HfF.log	True	True	4	-147.77259234	0.0	0.0	1.6092	1.6092	96.421	0.0	96.421	0.0	0.0	81.292	91.378	1	672.3157	0
PBE0	HfF3	PBE0/SMDB_HfF3.log	True	True	4	-347.63202016	-0.0	0.0	0.0	0.0	38.508	-0.0	38.511	0.0	0.0	63.942	46.987	6	57.8937	0
PBE0	HfO	PBE0/SMDB_HfO.log	True	True	4	-123.167582691	0.0	0.0	3.3938	3.3938	91.445	0.0	91.445	0.0	0.0	76.792	86.56066666666668	1	997.2135	0
PBE0	HfO2	PBE0/SMDB_HfO2.log	True	True	5	-198.389720729	-0.0	-0.0	8.0738	8.0738	28.036	0.0	56.085	0.0	-0.0	42.903	42.34133333333333	3	298.301	0
PBE0	Hg2Cl2	PBE0/SMDB_Hg2Cl2.log	True	True	7	-1227.23626067	-0.0001	0.0001	0.0	0.0001	63.496	-0.024	184.225	0.0	0.0	63.496	103.73899999999999	6	51.7187	0
PBE0	HgF2	PBE0/SMDB_HgF2.log	True	True	4	-353.075904333	-0.0	0.0	0.0	0.0	23.069	0.0	23.069	0.0	0.0	39.709	28.61566666666667	4	178.9994	0
PBE0	HgMe2	PBE0/SMDB_HgMe2.log	True	True	5	-233.226835438	-0.0	-0.0	-0.0	0.0	47.41	-0.0	47.409	0.0	0.0	89.221	61.346666666666664	21	-13.9446	1
PBE0	I2	PBE0/SMDB_I2.log	True	True	4	-595.463966643	0.0	0.0	-0.0	0.0	52.379	0.0	52.379	0.0	-0.0	93.856	66.20466666666665	1	228.9913	0
PBE0	ICl	PBE0/SMDB_ICl.log	True	True	4	-757.794836809	0.0	0.0	1.0988	1.0988	37.202	0.0	37.202	-0.0	0.0	61.816	45.406666666666666	1	402.7674	0
PBE0	IH	PBE0/SMDB_IH.log	True	True	4	-298.319568707	0.0	0.0	-0.4793	0.4793	32.047	-0.0	32.047	-0.0	0.0	34.981	33.025	1	2343.3855	0
PBE0	IO4-	PBE0/SMDB_IO4-.log	True	True	4	-598.319236171	-0.0	0.0	-0.0	0.0	51.914	0.0	51.914	0.0	0.0	51.914	51.91400000000001	9	269.4357	0
PBE0	InCl	PBE0/SMDB_InCl.log	True	True	3	-650.294231784	0.0	0.0	3.5242	3.5242	47.4	0.0	47.4	0.0	0.0	73.835	56.211666666666666	1	308.9795	0
PBE0	InCl3	PBE0/SMDB_InCl3.log	True	True	3	-1570.52220414	0.0	0.0	0.0	0.0	85.686	0.0	85.686	0.0	0.0	52.244	74.53866666666667	6	90.4555	0
PBE0	InH	PBE0/SMDB_InH.log	True	True	4	-190.71266195	0.0	0.0	0.8118	0.8118	44.2	0.0	44.2	0.0	0.0	62.922	50.440666666666665	1	1453.8442	0
PBE0	InH3	PBE0/SMDB_InH3.log	True	True	4	-191.887605014	0.0	0.0	-0.0	0.0	45.898	-0.0	45.898	0.0	0.0	31.276	41.024	6	605.5865	0
PBE0	InO	PBE0/SMDB_InO.log	True	True	4	-265.265411882	0.0	0.0	4.2045	4.2045	54.989	0.0	54.989	0.0	0.0	57.091	55.68966666666666	1	588.4385	0
PBE0	IrF6	PBE0/SMDB_IrF6.log	True	True	5	-703.050250555	-0.0	0.0	0.0	0.0	55.633	0.0	52.846	0.0	0.0	50.565	53.01466666666666	15	148.2356	0
PBE0	K2S	PBE0/SMDB_K2S.log	True	True	19	-1597.66577171	-0.0	0.0	-0.0016	0.0016	95.534	0.0	202.464	0.0	-0.0	95.534	131.17733333333334	3	20.1703	0
PBE0	K3P	PBE0/SMDB_K3P.log	True	True	9	-2140.53970544	-0.0	-0.0	-4.1564	4.1564	528.963	-0.0	529.004	-0.0	0.025	312.314	456.76033333333334	6	49.8599	0
PBE0	KBr	PBE0/SMDB_KBr.log	True	True	4	-3173.76083637	0.0	0.0	-10.4802	10.4802	37.486	0.0	37.486	-0.0	0.0	54.106	43.026	1	216.1774	0
PBE0	KCl	PBE0/SMDB_KCl.log	True	True	3	-1059.92007642	0.0	0.0	10.0881	10.0881	29.757	0.0	29.757	0.0	-0.0	41.937	33.817	1	276.4316	0
PBE0	KF	PBE0/SMDB_KF.log	True	True	4	-699.612096587	0.0	0.0	8.4041	8.4041	14.351	0.0	14.351	-0.0	-0.0	20.472	16.391333333333336	1	424.2716	0
PBE0	KH	PBE0/SMDB_KH.log	True	True	4	-600.31536947	0.0	0.0	7.7919	7.7919	47.261	0.0	47.261	0.0	0.0	76.815	57.11233333333333	1	980.7194	0
PBE0	KI	PBE0/SMDB_KI.log	True	True	4	-897.573080898	0.0	0.0	-10.8832	10.8832	54.76	0.0	54.76	0.0	0.0	77.356	62.291999999999994	1	183.121	0
PBE0	Li2	PBE0/SMDB_Li2.log	True	True	4	-14.9648786519	0.0	0.0	0.0	0.0	169.94	0.0	169.94	0.0	0.0	270.118	203.33266666666668	1	340.8953	0
PBE0	Li2O	PBE0/SMDB_Li2O.log	True	True	4	-90.2155268485	0.0	0.0	0.0	0.0	41.166	0.0	41.166	-0.0	0.0	38.807	40.379666666666665	4	126.5592	0
PBE0	Li4C4H12	PBE0/SMDB_Li4C4H12.log	True	True	7	-189.580515112	-0.0009	0.0001	-0.0003	0.0009	97.32	-0.001	97.342	-0.01	0.006	97.326	97.32933333333334	54	137.4929	0
PBE0	Li4Cl4	PBE0/SMDB_Li4Cl4.log	True	True	6	-1870.83465008	-0.0	0.0	-0.0	0.0	87.553	-0.0	87.574	0.0	0.0	87.553	87.56	18	129.0018	0
PBE0	Li4H4	PBE0/SMDB_Li4H4.log	True	True	6	-32.4492714021	-0.0	0.0	0.0	0.0	66.173	0.0	66.173	-0.0	0.0	66.173	66.173	18	371.5891	0
PBE0	Li8	PBE0/SMDB_Li8.log	True	True	5	-59.9758375382	0.0001	0.0001	-0.0001	0.0002	578.623	-0.004	578.617	0.002	-0.003	578.615	578.6183333333333	18	-193.5988	6
PBE0	LiBH4	PBE0/SMDB_LiBH4.log	True	True	6	-34.7335966144	0.0001	-5.9159	0.0	5.9159	29.614	0.001	32.548	-0.0	-0.0	29.614	30.592000000000002	12	504.3412	0
PBE0	LiCl	PBE0/SMDB_LiCl.log	True	True	4	-467.651735734	0.0	0.0	-6.9484	6.9484	24.183	0.0	24.183	0.0	0.0	27.014	25.126666666666665	1	644.6788	0
PBE0	LiF	PBE0/SMDB_LiF.log	True	True	4	-107.357126028	0.0	0.0	-6.1617	6.1617	9.481	0.0	9.481	-0.0	0.0	8.938	9.299999999999999	1	908.3029	0
PBE0	LiH	PBE0/SMDB_LiH.log	True	True	4	-8.05244526636	0.0	0.0	5.7488	5.7488	29.928	0.0	29.928	0.0	0.0	26.596	28.817333333333334	1	1407.0006	0
PBE0	LiSLi	PBE0/SMDB_LiSLi.log	True	True	4	-413.148377438	-0.0	-0.0	-0.0	0.0	61.824	0.0	61.824	-0.0	-0.0	77.71	67.11933333333333	4	-14.9368	2
PBE0	Mg4	PBE0/SMDB_Mg4.log	True	True	5	-799.9271061	-0.0	0.0	-0.0	0.0	294.035	0.0	294.035	0.0	0.0	294.035	294.035	6	150.8248	0
PBE0	MgCl2	PBE0/SMDB_MgCl2.log	True	True	4	-1120.28773014	0.0	-0.0	-0.0	0.0	40.152	0.0	40.152	0.0	0.0	59.696	46.666666666666664	4	108.7565	0
PBE0	MgF	PBE0/SMDB_MgF.log	True	True	4	-299.81651705	0.0	0.0	3.172	3.172	56.94	-0.0	56.94	0.0	0.0	40.517	51.465666666666664	1	710.3701	0
PBE0	MgF2	PBE0/SMDB_MgF2.log	True	True	4	-399.711660915	0.0	-0.0	0.0	0.0	15.549	0.0	15.549	0.0	0.0	19.147	16.74833333333333	4	153.5331	0
PBE0	MgH2	PBE0/SMDB_MgH2.log	True	True	3	-201.132279155	0.0	0.0	0.0	0.0	32.375	-0.0	32.375	0.0	0.0	40.153	34.967666666666666	4	435.7161	0
PBE0	MnF2	PBE0/SMDB_MnF2.log	True	True	4	-1350.3539134	-0.0	0.0	0.0	0.0	23.729	0.0	23.729	0.0	0.0	32.23	26.56266666666666	4	81.1677	0
PBE0	MnO	PBE0/SMDB_MnO.log	True	True	4	-1225.81570325	0.0	0.0	3.8452	3.8452	61.674	0.0	61.674	0.0	0.0	61.039	61.46233333333333	1	1064.4308	0
PBE0	MnO2	PBE0/SMDB_MnO2.log	True	True	6	-1301.0878298	-0.0	-0.0	2.9514	2.9514	-38.979	0.0	53.925	0.0	0.0	25.041	13.328999999999999	3	220.8163	0
PBE0	MnO3F	PBE0/SMDB_MnO3F.log	True	True	5	-1476.07114099	0.0	0.0	0.3419	0.3419	43.157	0.0	43.157	0.0	-0.0	36.435	40.916333333333334	9	296.5257	0
PBE0	MnO4-	PBE0/SMDB_MnO4-.log	True	True	4	-1451.54906833	0.0	-0.0	0.0	0.0	52.57	0.0	52.57	0.0	0.0	52.57	52.57	9	376.6004	0
PBE0	MnS	PBE0/SMDB_MnS.log	True	True	4	-1548.71642336	0.0	0.0	5.0959	5.0959	59.43	0.0	59.43	0.0	0.0	72.412	63.75733333333333	1	550.1845	0
PBE0	MoCO6	PBE0/SMDB_MoCO6.log	True	True	5	-747.911304578	-0.0	0.0	-0.0	0.0	137.959	-0.0	137.959	-0.0	-0.0	137.959	137.959	33	55.3912	0
PBE0	MoF3	PBE0/SMDB_MoF3.log	True	True	8	-367.677509723	0.9528	0.0109	0.0002	0.9529	39.132	-0.001	37.66	0.0	0.0	46.294	41.02866666666666	6	94.6179	0
PBE0	MoH	PBE0/SMDB_MoH.log	True	True	4	-68.5900932655	0.0	0.0	2.3263	2.3263	46.55	0.0	70.076	0.0	0.0	64.085	60.236999999999995	1	1856.7706	0
PBE0	MoO2	PBE0/SMDB_MoO2.log	True	True	6	-218.545504169	-0.0	-0.0	4.2173	4.2173	77.173	-0.0	54.782	-0.0	0.0	74.924	68.95966666666668	3	358.5066	0
PBE0	MoO3	PBE0/SMDB_MoO3.log	True	True	5	-293.810762615	0.0	-0.0	4.8697	4.8697	49.045	0.0	49.046	-0.0	-0.0	26.175	41.422000000000004	6	254.4766	0
PBE0	N2	PBE0/SMDB_N2.log	True	True	4	-109.451491004	-0.0	0.0	-0.0	0.0	8.852	-0.0	8.852	0.0	-0.0	14.714	10.806	1	2480.3527	0
PBE0	N2H2	PBE0/SMDB_N2H2.log	True	True	5	-110.557956267	-2.8544	0.0	-0.0	2.8544	17.97	-0.0	23.779	0.0	-0.0	12.008	17.919	6	1292.6187	0
PBE0	N2H4	PBE0/SMDB_N2H4.log	True	True	6	-111.795915065	-0.0	-0.0	1.9108	1.9108	19.465	-0.91	23.952	0.0	0.0	19.573	20.996666666666666	12	457.2703	0
PBE0	N4	PBE0/SMDB_N4.log	True	True	4	-218.641761176	-0.0	0.0	-0.0	0.0	23.237	0.0	23.237	0.0	-0.0	23.237	23.237	6	818.1753	0
PBE0	NF3	PBE0/SMDB_NF3.log	True	True	6	-353.923733707	-0.1151	0.1113	0.0	0.1601	15.559	2.91	15.675	-0.0	-0.0	18.53	16.588	6	512.7847	0
PBE0	NH3	PBE0/SMDB_NH3.log	True	True	5	-56.5201309418	-0.0001	-1.5514	0.0	1.5514	12.504	-0.0	12.846	0.0	-0.0	12.504	12.618	6	1036.8192	0
PBE0	NH4F	PBE0/SMDB_NH4F.log	True	True	7	-156.942384603	0.0004	-4.7471	0.0	4.7471	15.244	-0.0	22.274	0.0	-0.0	15.244	17.587333333333333	12	277.4881	0
PBE0	Na2O	PBE0/SMDB_Na2O.log	True	True	4	-399.55186833	0.0	0.0	-0.0054	0.0054	68.674	-0.0	131.057	0.0	0.0	68.674	89.46833333333332	3	49.6375	0
PBE0	Na2S	PBE0/SMDB_Na2S.log	True	True	4	-722.523122516	0.0	0.0	0.0	0.0	79.783	0.0	79.783	-0.0	-0.0	144.296	101.28733333333332	4	-40.893	2
PBE0	Na3N	PBE0/SMDB_Na3N.log	True	True	6	-541.212714239	0.0	0.0	-1.9056	1.9056	310.299	-0.0	310.318	0.0	0.012	186.172	268.92966666666666	6	103.6644	0
PBE0	Na3P	PBE0/SMDB_Na3P.log	True	True	6	-827.848475077	-0.0004	0.0007	-5.624	5.624	284.501	-0.003	284.499	0.003	0.001	201.997	256.999	6	75.4675	0
PBE0	NaCl	PBE0/SMDB_NaCl.log	True	True	4	-622.342647692	0.0	0.0	-8.7731	8.7731	26.246	0.0	26.246	0.0	0.0	35.77	29.420666666666666	1	362.4501	0
PBE0	NaF	PBE0/SMDB_NaF.log	True	True	4	-262.033838909	0.0	0.0	7.959	7.959	11.299	-0.0	11.299	-0.0	0.0	13.802	12.133333333333333	1	532.4658	0
PBE0	NaH	PBE0/SMDB_NaH.log	True	True	4	-162.749260445	0.0	0.0	6.1995	6.1995	37.133	0.0	37.133	0.0	-0.0	51.96	42.07533333333333	1	1176.8263	0
PBE0	NbF3	PBE0/SMDB_NbF3.log	True	True	4	-356.51561105	-0.0	-0.0	-0.0	0.0	40.196	-0.0	40.198	0.0	-0.0	59.9	46.76466666666666	6	130.2963	0
PBE0	NbO	PBE0/SMDB_NbO.log	True	True	4	-132.081468823	0.0	0.0	1.9459	1.9459	102.855	0.0	102.855	0.0	0.0	84.181	96.63033333333334	1	1082.2637	0
PBE0	NbO2	PBE0/SMDB_NbO2.log	True	True	5	-207.376462183	-0.0	-0.0	5.1803	5.1803	92.449	0.0	55.961	-0.0	-0.0	75.189	74.533	3	358.7097	0
PBE0	NbO2F	PBE0/SMDB_NbO2F.log	True	True	6	-307.278604546	0.9745	-0.0001	-4.7007	4.8007	39.935	0.001	46.935	-2.015	0.0	25.965	37.61166666666667	6	171.7388	0
PBE0	NiCO4	PBE0/SMDB_NiCO4.log	True	True	4	-1961.23235679	0.0	0.0	0.0	0.0	85.285	-0.0	85.285	-0.0	-0.0	85.285	85.285	21	58.314	0
PBE0	NiCl2	PBE0/SMDB_NiCl2.log	True	True	4	-2428.37304309	-0.0	0.0	0.0044	0.0044	38.086	-0.0	90.841	0.0	0.0	38.086	55.67099999999999	3	74.6309	0
PBE0	NiF2	PBE0/SMDB_NiF2.log	True	True	4	-1707.77328042	-0.0	0.0	0.0	0.0	18.474	-0.0	18.474	0.0	0.0	32.885	23.277666666666665	4	121.9847	0
PBE0	NiF3	PBE0/SMDB_NiF3.log	True	True	12	-1807.50804511	0.0003	1.0877	1.1492	1.5823	42.193	-0.005	32.979	0.001	0.172	18.624	31.26533333333333	6	101.9371	0
PBE0	NiO	PBE0/SMDB_NiO.log	True	True	4	-1583.22476737	0.0	0.0	4.9008	4.9008	35.483	0.0	35.483	0.0	0.0	43.951	38.30566666666667	1	890.9656	0
PBE0	NiS	PBE0/SMDB_NiS.log	True	True	4	-1906.17996318	0.0	0.0	4.5661	4.5661	43.81	0.0	43.81	0.0	0.0	69.77	52.46333333333333	1	534.77	0
PBE0	OF2	PBE0/SMDB_OF2.log	True	True	5	-274.53116143	-0.0	0.0	0.2768	0.2768	7.251	0.0	17.912	-0.0	-0.0	11.209	12.124	3	508.8648	0
PBE0	OsCO5	PBE0/SMDB_OsCO5.log	True	True	5	-657.129409309	-0.0	0.0	-0.0	0.0	110.242	-0.0	110.239	0.0	0.0	118.248	112.90966666666668	27	41.2905	0
PBE0	OsO2	PBE0/SMDB_OsO2.log	True	True	5	-241.009206792	-0.0	-0.0	1.9118	1.9118	40.572	-0.0	53.667	0.0	-0.0	36.659	43.632666666666665	3	246.0534	0
PBE0	OsO3	PBE0/SMDB_OsO3.log	True	True	4	-316.252238721	0.0	-0.0	-0.0	0.0	47.638	-0.0	47.637	0.0	-0.0	33.849	43.041333333333334	6	144.1228	0
PBE0	OsO4	PBE0/SMDB_OsO4.log	True	True	4	-391.441780022	-0.0	0.0	-0.0	0.0	47.266	-0.0	47.266	-0.0	-0.0	47.266	47.266	9	350.6657	0
PBE0	OsOF5	PBE0/SMDB_OsOF5.log	True	True	5	-664.889273095	-0.0	0.0	1.7372	1.7372	49.727	-0.0	49.727	-0.0	-0.0	53.91	51.121333333333325	15	148.1251	0
PBE0	P2	PBE0/SMDB_P2.log	True	True	4	-682.469139314	0.0	0.0	-0.0	0.0	35.482	0.0	35.482	-0.0	-0.0	67.653	46.20566666666667	1	832.387	0
PBE0	PF3	PBE0/SMDB_PF3.log	True	True	6	-640.75721128	-0.0001	0.0	0.9501	0.9501	25.716	0.0	25.717	-0.001	0.0	22.442	24.625	6	341.7384	0
PBE0	PF5	PBE0/SMDB_PF5.log	True	True	6	-840.418977851	-0.0	0.0013	0.0	0.0013	25.406	-0.0	24.23	-0.0	-0.0	24.225	24.620333333333335	12	169.5206	0
PBE0	PH3	PBE0/SMDB_PH3.log	True	True	4	-343.027978229	-0.0001	0.0	0.6567	0.6567	28.828	-0.0	28.827	-0.0	0.0	29.173	28.942666666666668	6	1000.8825	0
PBE0	PLi3	PBE0/SMDB_PLi3.log	True	True	6	-363.76864379	5.677	-0.0009	0.0	5.677	154.936	-0.001	164.372	-0.0	0.0	164.36	161.22266666666667	6	132.9859	0
PBE0	PbF3	PBE0/SMDB_PbF3.log	True	True	5	-492.288723446	-0.0	-0.0	3.3877	3.3877	48.063	0.0	48.063	0.0	0.001	32.798	42.97466666666667	6	108.1379	0
PBE0	PbH4	PBE0/SMDB_PbH4.log	True	True	3	-195.193061203	0.0	0.0	-0.0	0.0	49.55	-0.0	49.55	-0.0	-0.0	49.55	49.54999999999999	9	614.5467	0
PBE0	PbO	PBE0/SMDB_PbO.log	True	True	4	-268.034176429	0.0	0.0	4.732	4.732	34.352	0.0	34.352	0.0	0.0	55.738	41.480666666666664	1	789.0625	0
PBE0	PbO2	PBE0/SMDB_PbO2.log	True	True	4	-343.123479645	-0.0	-0.0	0.0	0.0	30.326	0.0	30.326	0.0	0.0	65.402	42.018	4	156.6463	0
PBE0	PdCO4	PBE0/SMDB_PdCO4.log	True	True	4	-580.986508685	0.0	-0.0	-0.0	0.0	92.524	0.001	92.523	0.0	-0.0	92.522	92.52300000000001	21	43.0097	0
PBE0	PdF	PBE0/SMDB_PdF.log	True	True	4	-227.666098475	0.0	0.0	4.7023	4.7023	23.946	0.0	23.946	0.0	0.0	31.261	26.384333333333334	1	560.5951	0
PBE0	PdO2	PBE0/SMDB_PdO2.log	True	True	4	-278.089310866	-0.0	-0.0	0.0074	0.0074	28.692	-0.0	79.831	0.0	-0.0	25.739	44.754	3	193.5481	0
PBE0	PtCO4	PBE0/SMDB_PtCO4.log	True	True	4	-572.452299257	0.0	0.0	0.0	0.0	95.646	-0.0	95.646	-0.0	-0.0	95.646	95.646	21	48.2067	0
PBE0	PtO	PBE0/SMDB_PtO.log	True	True	4	-194.42688927	0.0	0.0	2.6867	2.6867	39.555	0.0	39.555	0.0	0.0	47.652	42.254	1	891.903	0
PBE0	PtO2	PBE0/SMDB_PtO2.log	True	True	4	-269.562654229	-0.0	-0.0	-0.0	0.0	30.804	0.0	29.596	-0.0	0.0	67.368	42.589333333333336	4	-111.3802	1
PBE0	RbF	PBE0/SMDB_RbF.log	True	True	4	-123.93687297	0.0	0.0	8.8793	8.8793	17.756	0.0	17.756	-0.0	0.0	26.454	20.655333333333335	1	364.9326	0
PBE0	RbH	PBE0/SMDB_RbH.log	True	True	4	-24.6420184586	0.0	0.0	8.0838	8.0838	51.89	0.0	51.89	0.0	0.0	97.248	67.00933333333334	1	928.0019	0
PBE0	RbO	PBE0/SMDB_RbO.log	True	True	5	-99.2009022626	0.0	0.0	8.8053	8.8053	26.064	-0.0	26.064	0.0	-0.0	26.687	26.271666666666665	1	372.3677	0
PBE0	ReH	PBE0/SMDB_ReH.log	True	True	4	-78.7502209925	0.0	0.0	1.31	1.31	69.649	0.0	69.649	0.0	0.0	61.221	66.83966666666667	1	2120.9152	0
PBE0	ReO	PBE0/SMDB_ReO.log	True	True	4	-153.364352715	0.0	0.0	1.8516	1.8516	62.785	0.0	62.785	0.0	0.0	62.159	62.57633333333333	1	1173.65	0
PBE0	ReO2	PBE0/SMDB_ReO2.log	True	True	4	-228.529033148	0.0	-0.0	0.0	0.0	42.51	0.0	42.51	0.0	0.0	61.577	48.86566666666666	4	-429.416	2
PBE0	ReO3	PBE0/SMDB_ReO3.log	True	True	4	-303.898682756	-0.0	-0.0	0.0	0.0	48.336	-0.0	48.336	0.0	0.0	33.475	43.38233333333333	6	-146.4008	1
PBE0	ReO3F	PBE0/SMDB_ReO3F.log	True	True	5	-403.783384795	0.0	-0.0	-1.1504	1.1504	46.043	-0.0	46.043	-0.0	-0.0	38.672	43.58599999999999	9	243.2366	0
PBE0	RhF	PBE0/SMDB_RhF.log	True	True	4	-210.278419159	0.0	0.0	3.8296	3.8296	28.032	0.0	28.032	0.0	0.0	32.666	29.576666666666664	1	646.4518	0
PBE0	RhF4	PBE0/SMDB_RhF4.log	True	True	8	-509.681884919	-0.0	0.0	-0.0	0.0	36.252	0.0	36.252	-0.0	0.0	47.118	39.874	9	-111.0839	2
PBE0	RhF6	PBE0/SMDB_RhF6.log	True	True	4	-709.160759505	0.0	-0.0	-0.0	0.0	63.851	-0.0	64.253	-0.0	-0.0	54.842	60.982	15	116.2343	0
PBE0	RhO	PBE0/SMDB_RhO.log	True	True	5	-185.601974241	0.0	0.0	3.5942	3.5942	31.539	0.0	-8.664	0.0	0.0	46.35	23.075000000000003	1	755.2709	0
PBE0	RuCO5	PBE0/SMDB_RuCO5.log	True	True	5	-661.326173646	-0.0	-0.0	-0.0	0.0	106.81	-0.0	106.808	0.0	0.0	114.66	109.426	27	43.7027	0
PBE0	RuF	PBE0/SMDB_RuF.log	True	True	4	-194.5549506	0.0	0.0	4.2525	4.2525	76.501	0.0	38.287	0.0	0.0	31.69	48.826	1	557.376	0
PBE0	RuO	PBE0/SMDB_RuO.log	True	True	4	-169.966229919	0.0	0.0	2.945	2.945	84.103	0.0	46.726	0.0	0.0	55.414	62.080999999999996	1	1011.7154	0
PBE0	RuO2	PBE0/SMDB_RuO2.log	True	True	4	-245.202358043	0.0	0.0	-0.0	0.0	26.546	0.0	26.546	0.0	0.0	59.821	37.63766666666667	4	-170.6291	2
PBE0	RuO4	PBE0/SMDB_RuO4.log	True	True	4	-395.561324611	0.0	0.0	0.0	0.0	47.702	0.0	47.702	0.0	-0.0	47.702	47.702	9	350.3971	0
PBE0	S2	PBE0/SMDB_S2.log	True	True	4	-796.102820692	-0.0	-0.0	0.0	0.0	25.736	-0.0	28.671	0.0	0.0	53.733	36.04666666666667	1	748.1634	0
PBE0	S5	PBE0/SMDB_S5.log	True	True	8	-1990.42204049	0.0	-0.3562	-0.0169	0.3566	108.066	-0.0	108.884	0.0	-0.468	65.941	94.29700000000001	9	83.914	0
PBE0	SF2	PBE0/SMDB_SF2.log	True	True	4	-597.625878186	-0.0	-0.0	0.9832	0.9832	18.13	0.0	24.252	0.0	0.0	21.437	21.273	3	355.1436	0
PBE0	SF4	PBE0/SMDB_SF4.log	True	True	6	-797.235172705	0.0	-0.0005	-0.5976	0.5976	32.255	0.0	25.571	0.0	-0.001	21.844	26.55666666666667	9	223.2228	0
PBE0	SF6	PBE0/SMDB_SF6.log	True	True	4	-996.828719622	0.0	-0.0	0.0	0.0	28.352	-0.0	28.352	0.0	-0.0	28.352	28.352	15	342.7337	0
PBE0	SbCl6-	PBE0/SMDB_SbCl6-.log	True	True	4	-3001.00975102	0.0	-0.0	-0.0	0.0	132.398	0.0	132.398	-0.0	0.0	132.398	132.398	15	107.0305	0
PBE0	SbF	PBE0/SMDB_SbF.log	True	True	4	-340.057396446	0.0	0.0	2.3197	2.3197	39.148	0.0	39.148	0.0	0.0	39.896	39.397333333333336	1	612.7476	0
PBE0	SbF3	PBE0/SMDB_SbF3.log	True	True	4	-539.769211483	0.0	0.0	3.6986	3.6986	36.214	0.0	36.212	0.0	-0.001	32.875	35.10033333333333	6	198.2361	0
PBE0	SbH3	PBE0/SMDB_SbH3.log	True	True	5	-242.032489665	-0.0	-0.0	0.2931	0.2931	45.232	-0.0	45.232	-0.0	0.0	46.062	45.50866666666667	6	801.721	0
PBE0	SbO2	PBE0/SMDB_SbO2.log	True	True	6	-390.537785709	-0.0	-0.0	3.0805	3.0805	32.963	0.0	71.759	-0.0	0.0	39.786	48.169333333333334	3	215.1638	0
PBE0	ScCl3	PBE0/SMDB_ScCl3.log	True	True	4	-2141.01577351	-0.0	0.0	0.0	0.0	84.826	-0.0	84.824	0.0	0.0	52.783	74.14433333333334	6	69.8239	0
PBE0	ScF3	PBE0/SMDB_ScF3.log	True	True	4	-1060.19008121	0.0	0.0	-0.0	0.0	30.846	0.0	30.847	0.0	0.0	19.796	27.163	6	89.2015	0
PBE0	ScH3	PBE0/SMDB_ScH3.log	True	True	3	-762.240135096	0.0	0.0	-0.0	0.0	51.431	-0.0	51.432	-0.0	0.0	36.462	46.44166666666666	6	127.7383	0
PBE0	ScO	PBE0/SMDB_ScO.log	True	True	4	-835.712930125	0.0	0.0	3.6101	3.6101	127.747	-0.0	127.747	0.0	0.0	89.316	114.93666666666667	1	1021.2158	0
PBE0	Se8	PBE0/SMDB_Se8.log	True	True	4	-19210.7503185	-0.0	0.0	-0.0	0.0	268.329	0.0	268.329	-0.0	-0.0	145.626	227.428	18	36.3682	0
PBE0	SeH2	PBE0/SMDB_SeH2.log	True	True	4	-2402.51371134	0.0	-0.0	-0.7781	0.7781	24.688	-0.0	27.564	0.0	-0.0	27.099	26.450333333333333	3	1055.9132	0
PBE0	SeO	PBE0/SMDB_SeO.log	True	True	4	-2476.40106058	0.0	0.0	2.0737	2.0737	22.447	0.0	19.262	0.0	0.0	33.279	24.996	1	970.6638	0
PBE0	SeO2	PBE0/SMDB_SeO2.log	True	True	4	-2551.61975289	-0.0	-0.0	2.8126	2.8126	20.656	0.0	40.428	-0.0	0.0	26.564	29.215999999999998	3	382.7037	0
