basis	functional	molecule	path	cp2k_version	cp2k_revision	program_ended_count	geo_completed	geo_energy_au	property_energy_au	vibration_energy_au	last_energy_au	dipole_x_debye	dipole_y_debye	dipole_z_debye	dipole_total_debye	polar_xx_ang3	polar_yy_ang3	polar_zz_ang3	polar_xy_ang3	polar_xz_ang3	polar_yz_ang3	polar_mean_ang3	frequency_count	min_frequency_cm1	imaginary_frequency_count
TZVP	TPSS	Se8	TZVP/TPSS/Se8.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-75.73754866827196	-75.73754866827218		-75.73754866827218	6.2e-07	7.5e-07	-1.5e-06	1.78e-06								24	-1.0	0
TZVP	TPSS	SeH2	TZVP/TPSS/SeH2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-10.640830678445145	-10.640830678445159		-10.640830678445159	-0.0	-0.0	-0.68015727	0.68015727								4	-1.0	0
TZVP	TPSS	SeO	TZVP/TPSS/SeO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-25.3571960258814	-25.335632011810873		-25.335632011810873	1.748e-05	-6.54e-06	5.33639199	5.33639199								2	-1.0	0
TZVP	TPSS	SeO2	TZVP/TPSS/SeO2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-41.39655079527511	-41.39655079525228		-41.39655079525228	-0.00051068	-1.29e-06	2.6197147	2.61971475								4	-1.0	0
TZVP	TPSS	SiCl4	TZVP/TPSS/SiCl4.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-64.06200736581692	-64.06200736581772		-64.06200736581772	1e-08	1e-08	-1e-08	2e-08								12	-1.0	0
TZVP	TPSS	SiF4	TZVP/TPSS/SiF4.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-101.0787187978747	-101.07871879787498		-101.07871879787498	4.75e-06	5.3e-07	-4.92e-06	6.86e-06								12	-1.0	0
TZVP	TPSS	SiH4	TZVP/TPSS/SiH4.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-6.310024224395601	-6.310024224395657		-6.310024224395657	-4e-08	1e-08	9e-08	1e-07								12	-1244.615743	5
TZVP	TPSS	SiO2	TZVP/TPSS/SiO2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-35.936988991344066	-35.93698899134419		-35.93698899134419	-2e-08	-4e-08	2e-08	5e-08								6	-1.0	0
TZVP	TPSS	SiS2	TZVP/TPSS/SiS2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-24.3451794929335	-24.345179492933642		-24.345179492933642	-0.0	-0.0	-8e-08	8e-08								6	-1.0	0
TZVP	TPSS	SnF3	TZVP/TPSS/SnF3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-76.23706791734148	-76.23706791734243		-76.23706791734243	0.14709905	4.935e-05	2.74076631	2.74471094								8	-90.792127	1
TZVP	TPSS	SnH4	TZVP/TPSS/SnH4.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-5.852487532020313	-5.852487532020453		-5.852487532020453	0.0	0.0	0.0	0.0								12	-1.0	0
TZVP	TPSS	SnO	TZVP/TPSS/SnO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-19.472508656223706	-19.472508656223745		-19.472508656223745	-1e-08	0.0	-4.14059455	4.14059455								2	-1.0	0
TZVP	TPSS	SnO2	TZVP/TPSS/SnO2.results	CP2K version 9.0 (Development Version)	git:b634a23	1	True	-35.424951839008294	-35.42495183900894		-35.42495183900894	-4.61e-06	0.00012265	-4.832e-05	0.00013191								0		0
TZVP	TPSS	SrF	TZVP/TPSS/SrF.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-54.829713951849726	-54.82971395185054		-54.82971395185054	-0.0001486	2.94e-06	-6.04175382	6.04175383								2	-1.0	0
TZVP	TPSS	SrF2	TZVP/TPSS/SrF2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-79.13390331971485	-79.13390331971547		-79.13390331971547	0.00975407	-0.47946366	0.71338813	0.85959477								4	-1.0	0
TZVP	TPSS	SrH2	TZVP/TPSS/SrH2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-31.696939762565947	-31.696939762566103		-31.696939762566103	1.717e-05	0.0004927	0.127747	0.12774795								4	-1.0	0
TZVP	TPSS	SrO	TZVP/TPSS/SrO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-46.48188934645208	-46.48188934645232		-46.48188934645232	-5.8e-07	2.56e-06	-8.88180823	8.88180823								2	-1.0	0
TZVP	TPSS	SrS	TZVP/TPSS/SrS.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-40.73779087135255	-40.73779087135264		-40.73779087135264	6.9e-07	-2e-08	-11.2693012	11.2693012								2	-1.0	0
TZVP	TPSS	TaF	TZVP/TPSS/TaF.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-82.01062222751492	-82.01062222751568		-82.01062222751568	0.26979814	-0.02386073	-1.40573408	1.43158957								2	-1.0	0
TZVP	TPSS	TaF3	TZVP/TPSS/TaF3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-130.7544437640862	-130.7544437640596		-130.7544437640596	-0.00488609	0.01790003	6.224e-05	0.01855502								8	-1.0	0
TZVP	TPSS	TaO2F	TZVP/TPSS/TaO2F.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-114.29218471220611	-114.29218471220719		-114.29218471220719	7.209e-05	0.00047314	1.99311453	1.99311459								8	-412.097861	2
TZVP	TPSS	Tc2O7	TZVP/TPSS/Tc2O7.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-271.461001985639	-271.4610019856448		-271.4610019856448	-3.621e-05	1.692e-05	-1.004e-05	4.121e-05								28	-1.0	0
TZVP	TPSS	TcO	TZVP/TPSS/TcO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-95.48327627020893	-95.48327627022755		-95.48327627022755	0.02226855	-0.01103587	-2.85095952	2.85106784								2	-1.0	0
TZVP	TPSS	TcO3F	TZVP/TPSS/TcO3F.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-151.95808573030314	-151.95808573030445		-151.95808573030445	0.00059211	2.37e-06	0.57633748	0.57633778								12	-156.060322	1
TZVP	TPSS	TeF3	TZVP/TPSS/TeF3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-80.82575009435342	-80.82575009435753		-80.82575009435753	-2.53807299	0.02414177	0.79523931	2.65985017								8	-1.0	0
TZVP	TPSS	TeH2	TZVP/TPSS/TeH2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-9.340961538543095	-9.340961538543084		-9.340961538543084	-0.0	0.0	-0.18364544	0.18364544								4	-1.0	0
TZVP	TPSS	TeO	TZVP/TPSS/TeO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	False	-24.071844235108685	-23.939643136772993		-23.939643136772993	0.03991871	0.00640928	12.4312489	12.43131465								2	-1304.956477	1
TZVP	TPSS	TeO2	TZVP/TPSS/TeO2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-40.09338261642921	-40.09338261642923		-40.09338261642923	6e-08	3.1e-07	3.80340559	3.80340559								4	-1.0	0
TZVP	TPSS	TiCO4	TZVP/TPSS/TiCO4.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-144.5973885641181	-144.59738856417366		-144.59738856417366	1.38e-06	-3.96e-06	-6.194e-05	6.209e-05								28	-285.74863	1
TZVP	TPSS	TiCl4	TZVP/TPSS/TiCl4.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-118.11114014351875	-118.1111401435183		-118.1111401435183	-6e-07	2e-08	4.6e-07	7.6e-07								12	-1.0	0
TZVP	TPSS	TiF3	TZVP/TPSS/TiF3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-130.7600980614233	-130.7600980614419		-130.7600980614419	0.00651336	0.13105338	-0.04482699	0.13866099								8	-1.0	0
TZVP	TPSS	TiF4	TZVP/TPSS/TiF4.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-155.08358321447025	-155.08358321447056		-155.08358321447056	0.0	8.9e-07	-4.7e-07	1.01e-06								12	-1.0	0
TZVP	TPSS	TiH4	TZVP/TPSS/TiH4.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-60.1519896127282	-60.15198961272846		-60.15198961272846	-9e-08	5e-08	0.0	1e-07								12	-1.0	0
TZVP	TPSS	TiO	TZVP/TPSS/TiO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-73.81568370790063	-73.07793678976662		-73.07793678976662	0.00303493	0.00937694	-20.28210141	20.2821038								2	-1.0	0
TZVP	TPSS	TiO2	TZVP/TPSS/TiO2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-89.93833210497317	-89.93833210497378		-89.93833210497378	-4e-08	-5e-08	6.63716344	6.63716344								4	-1.0	0
TZVP	TPSS	TiS2	TZVP/TPSS/TiS2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-78.31529682653984	-78.31529682653937		-78.31529682653937	-4e-08	1.7e-07	5.5635307	5.5635307								4	-1.0	0
TZVP	TPSS	TlCl	TZVP/TPSS/TlCl.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-64.98496902882044	-64.98496902882111		-64.98496902882111	0.0	1e-08	-4.56621305	4.56621305								2	-1.0	0
TZVP	TPSS	TlCl3	TZVP/TPSS/TlCl3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-94.97623572630496	-94.9762357263053		-94.9762357263053	0.00032616	7e-08	-0.01499645	0.015								8	-1.0	0
TZVP	TPSS	TlH	TZVP/TPSS/TlH.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-50.494086205066814	-50.49408620506688		-50.49408620506688	-8e-08	1e-08	-1.35818105	1.35818105								2	-1.0	0
TZVP	TPSS	TlH3	TZVP/TPSS/TlH3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-51.64340391952183	-51.643403919522044		-51.643403919522044	9.919e-05	2e-08	3e-08	9.919e-05								8	-1.0	0
TZVP	TPSS	TlO	TZVP/TPSS/TlO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-65.86829918969731	-65.86829918969852		-65.86829918969852	-5e-08	-3.8e-07	-4.41626135	4.41626135								2	-1.0	0
TZVP	TPSS	VH5	TZVP/TPSS/VH5.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-73.83837270010793	-73.83837270010847		-73.83837270010847	0.41174927	0.05098241	-1.17258506	1.24382169								16	-1.0	0
TZVP	TPSS	VO	TZVP/TPSS/VO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-86.96337353831402	-86.96337353852437		-86.96337353852437	0.00025209	0.00017343	-3.49608779	3.4960878								2	-1.0	0
TZVP	TPSS	VOF3	TZVP/TPSS/VOF3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-159.91748742479723	-159.91748742479933		-159.91748742479933	0.06376212	-0.03174899	-0.44770633	0.45333714								12	-1.0	0
TZVP	TPSS	WCO6	TZVP/TPSS/WCO6.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-198.122661290672	-198.12266129067174		-198.12266129067174	3.4e-06	7.8e-07	3.3e-07	3.5e-06								44	-1.0	0
TZVP	TPSS	WF3	TZVP/TPSS/WF3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-140.58924620017956	-140.58924620020858		-140.58924620020858	-0.4721853	0.56084783	0.0087094	0.73320195								8	-1.0	0
TZVP	TPSS	WH	TZVP/TPSS/WH.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-68.20677379189246	-68.20677379191088		-68.20677379191088	0.37133428	0.2211281	-1.37248812	1.43892683								2	-1.0	0
TZVP	TPSS	WO	TZVP/TPSS/WO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-83.72680312866629	-83.72680312867816		-83.72680312867816	-0.12546322	0.33288047	-2.22310131	2.25138399								2	-1.0	0
TZVP	TPSS	WO2	TZVP/TPSS/WO2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-99.87187077909529	-99.87187077909628		-99.87187077909628	4e-08	2.173e-05	3.3127428	3.3127428								4	-1.0	0
TZVP	TPSS	WO3	TZVP/TPSS/WO3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	False	-115.96036334907673	-115.96036334907771		-115.96036334907771	-0.88154282	0.01800533	5.46345413	5.53414609								8	-1.0	0
TZVP	TPSS	XeF2	TZVP/TPSS/XeF2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-63.89169488253402	-63.89169488253426		-63.89169488253426	-6.54e-06	-2.582e-05	1.1e-07	2.664e-05								4	-537.289901	1
TZVP	TPSS	XeF4	TZVP/TPSS/XeF4.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-112.1902757500858	-112.1902757500859		-112.1902757500859	8e-08	-1.5e-07	-6.28e-06	6.28e-06								12	-571.130775	2
TZVP	TPSS	XeOF4	TZVP/TPSS/XeOF4.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-128.04669669332037	-128.0466966933207		-128.0466966933207	-0.0130196	-0.0637559	-1.27365944	1.27532063								16	-1.0	0
TZVP	TPSS	YF	TZVP/TPSS/YF.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-62.38411227254509	-62.38411227254575		-62.38411227254575	1.2e-07	5e-08	-1.75794726	1.75794726								2	-1.0	0
TZVP	TPSS	YF3	TZVP/TPSS/YF3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-111.08896654532688	-111.08896654529366		-111.08896654529366	0.12499324	-3.486e-05	0.29017613	0.31595173								8	-162.029358	1
TZVP	TPSS	YO	TZVP/TPSS/YO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-54.14956488841033	-54.14956488841173		-54.14956488841173	-3e-08	-2e-08	-4.43298302	4.43298302								2	-1.0	0
TZVP	TPSS	ZnCl2	TZVP/TPSS/ZnCl2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-90.79532580909296	-90.79532580909351		-90.79532580909351	-1.3e-07	3.4e-07	5e-08	3.7e-07								4	-115.530698	1
TZVP	TPSS	ZnF2	TZVP/TPSS/ZnF2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-109.22041763760316	-109.22041763760318		-109.22041763760318	9.537e-05	0.00238219	0.00138167	0.00275552								4	-1.0	0
TZVP	TPSS	ZnH2	TZVP/TPSS/ZnH2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-61.87868696746282	-61.87868696746323		-61.87868696746323	-8e-08	-4e-08	-5.8e-07	5.9e-07								6	-1.0	0
TZVP	TPSS	ZnMe2	TZVP/TPSS/ZnMe2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-75.683051716176	-75.68305171617618		-75.68305171617618	0.00035179	-0.00894654	-0.0078092	0.01188057								28	-1.0	0
TZVP	TPSS	ZrF	TZVP/TPSS/ZrF.results	CP2K version 9.0 (Development Version)	git:b634a23	0	False	-70.69509883681646			-70.69509883681646												0		0
TZVP	TPSS	ZrF3	TZVP/TPSS/ZrF3.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-119.42359642009052	-119.42359642028632		-119.42359642028632	0.07624532	0.00035303	0.06051893	0.09734483								8	-188.86484	1
TZVP	TPSS	ZrO	TZVP/TPSS/ZrO.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-62.484420713778704	-62.4844207137793		-62.4844207137793	-5e-08	5e-08	-2.5337238	2.5337238								2	-1.0	0
TZVP	TPSS	ZrO2	TZVP/TPSS/ZrO2.results	CP2K version 9.0 (Development Version)	git:b634a23	2	True	-78.59861126827491	-78.59861126827475		-78.59861126827475	-8.8e-07	-3.8e-07	7.60322743	7.60322743								4	-1.0	0
TZVPP	PBE	.results	TZVPP/PBE/.results			0	False																0		0
TZVPP	PBE	Ag2	TZVPP/PBE/Ag2.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-286.83309895856166	-286.83309895856337		-286.83309895856337	-0.0	-0.0	-3.2e-07	3.2e-07	6.477299733906	6.477299733907	15.724404696681	-0.0	7.3375e-08	-1.036e-08	9.559668054831334	2	-1.0	0
TZVPP	PBE	AgCl	TZVPP/PBE/AgCl.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-603.4295637447906	-603.4295637444714		-603.4295637444714	-3.6e-07	2.1e-07	-4.93346888	4.93346888	4.02202150315	4.022021503151	7.9306173661	-0.0	-1.2914e-07	7.5808e-08	5.324886790800334	2	-1.0	0
TZVPP	PBE	Al2O3	TZVPP/PBE/Al2O3.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-710.1798445809319	-710.1798445809735		-710.1798445809735	-6e-08	3e-08	-2e-08	7e-08	7.159130568099	7.159130568062	13.473085967697	-3e-12	5.289732e-06	6.03726e-07	9.263782367952667	14	-1.0	0
TZVPP	PBE	Al2S3	TZVPP/PBE/Al2S3.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-1678.8405369018326	-1678.8405369017494		-1678.8405369017494	1.39e-06	-2.8e-07	4.46160499	4.46160499	25.325394460778	11.171533242735	18.060929647177	-1.5833e-07	-1.3769869e-05	-1.0799075e-05	18.18595245023	10	-8822.462429	3
TZVPP	PBE	AlCl3	TZVPP/PBE/AlCl3.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-1622.5825910649692	-1622.582591064534		-1622.582591064534	-4.721e-05	2e-08	9e-08	4.721e-05	9.547115811873	9.54694911864	6.198666400041	-8.693e-09	-4.0543e-08	3.7041e-08	8.430910443518	8	-1.0	0
TZVPP	PBE	AlF3	TZVPP/PBE/AlF3.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-541.7909659078044	-541.7909659076811		-541.7909659076811	-3.663e-05	2e-08	-0.0	3.663e-05	3.05518737616	3.055174096059	2.513065193083	-3.577e-09	1.561e-09	-5.737e-09	2.8744755551006667	8	-1.0	0
TZVPP	PBE	AlH3	TZVPP/PBE/AlH3.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-244.04694777015283	-244.0469477698673		-244.0469477698673	-7.2e-07	0.0	-0.0	7.2e-07	4.89575237734	4.895749684977	3.440389477206	6.84e-10	1.483e-09	-1.382e-09	4.4106305131743335	8	-1.0	0
TZVPP	PBE	AlN	TZVPP/PBE/AlN.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-296.8345391693587	-296.3195174097345		-296.3195174097345	3.5e-07	1.03e-06	-22.99663474	22.99663474								2	-1.0	0
TZVPP	PBE	As4	TZVPP/PBE/As4.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-8942.320831997718	-8942.320831974846		-8942.320831974846	-7.8e-07	3e-07	4.4e-07	9.4e-07	16.682510856069	16.682510803161	16.682510848262	1.974523e-05	1.2862766e-05	-6.4601785e-05	16.68251083583067	7	-9018.975794	1
TZVPP	PBE	As4S4	TZVPP/PBE/As4S4.results	CP2K version 2022.1 (Development Version)	git:6458baf	2	False	-11482.138014189906	-10510.626668816145		-10510.626668816145	-101.07571221	160.06878972	-389.87448851	433.40562275								0		0
TZVPP	PBE	AsCl3	TZVPP/PBE/AsCl3.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-3615.7226622240073	-3615.72266225235		-3615.72266225235	-0.51998347	0.0089878	1.33095603	1.4289533	10.839333525725	11.309437757642	8.225670583844	0.007252115364	1.206177492197	-0.021415342354	10.124813955736998	8	-1.0	0
TZVPP	PBE	AsCl6-	TZVPP/PBE/AsCl6-.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-4995.912126279436	-4995.912126259891		-4995.912126259891	-38.42537668	-38.42500053	-38.42562805	66.55463267	17.546357239219	17.545618946692	17.548743414965	-0.001565526456	0.000483649791	-0.003328292822	17.546906533625332	20	-4432.106361	1
TZVPP	PBE	AsH3	TZVPP/PBE/AsH3.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-2237.3220770536336	-2237.322077053603		-2237.322077053603	-7e-07	-0.0	-0.20497635	0.20497635	5.028090545658	5.028091473946	4.990859013169	-1.707e-09	-1.116485e-06	-3.356e-09	5.0156803442576665	8	-1.0	0
TZVPP	PBE	Au2	TZVPP/PBE/Au2.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-272.7847232628614	-272.78472326286067		-272.78472326286067	0.0	0.0	3e-07	3e-07	8.228809438858	8.228809438858	15.699713433315	-0.0	9.8153e-08	1.74573e-07	10.719110770343667	2	-1.0	0
TZVPP	PBE	Au3-	TZVPP/PBE/Au3-.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-409.31047421336376	-409.31047421336496		-409.31047421336496	-38.42563417	-38.4256342	-38.42563295	66.55515001	13.542992480878	13.542992480868	37.482723521187	-3e-12	2.549e-09	3.874e-09	21.522902827644334	6	-1.0	0
TZVPP	PBE	AuCl	TZVPP/PBE/AuCl.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-596.4185059364188	-596.4185059366973		-596.4185059366973	1e-08	-1e-08	-3.02657622	3.02657622	5.364145529067	5.364145529068	8.969861048144	1e-12	1.1746e-08	-2.2609e-08	6.566050702093	2	-1.0	0
TZVPP	PBE	AuCl3	TZVPP/PBE/AuCl3.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-1516.4930315796469	-1516.4930315809659		-1516.4930315809659	-0.27378815	-0.45846115	-0.00466814	0.53401158	16.528004137259	13.094741031691	6.814354063875	-3.214863523562	-0.186065841888	0.155317914817	12.145699744275	8	-1.0	0
TZVPP	PBE	B3N3H6	TZVPP/PBE/B3N3H6.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-242.40529755282074	-242.4052975528274		-242.4052975528274	-9.888e-05	5.1e-07	-2e-08	9.888e-05	9.952253440041	9.952283246409	4.480286315576	-4.7207e-08	3.659e-09	-3.2696e-08	8.128274334008667	40	-1.0	0
TZVPP	PBE	B4H4	TZVPP/PBE/B4H4.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-101.55588192780883	-101.55588192781411		-101.55588192781411	6.3e-07	8.6e-07	-1.69e-06	2e-06	6.585454439551	6.58545524279	6.585454398348	-3.4667e-07	5.74419e-07	-3.19e-09	6.585454693563	24	-1.0	0
TZVPP	PBE	BF3	TZVPP/PBE/BF3.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-324.2574696728608	-324.2574696726981		-324.2574696726981	0.00045176	7.6e-07	1.1e-07	0.00045177	2.250686094377	2.250272333179	1.494547605279	8.78699e-07	-4.91e-10	2.934e-09	1.998502010945	8	-1.0	0
TZVPP	PBE	BH3	TZVPP/PBE/BH3.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-26.55276810694082	-26.552768106943688		-26.552768106943688	-0.0	-0.0	2.51e-06	2.51e-06	2.329246226764	1.463392392606	2.329245139022	-3.972e-09	8.9e-11	2.606e-09	2.0406279194640002	8	-1.0	0
TZVPP	PBE	BH3CO	TZVPP/PBE/BH3CO.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-139.8199889600921	-139.8199889601176		-139.8199889601176	-6.508e-05	-1.06897055	1.9e-07	1.06897055	3.410231029606	6.424980864603	3.4101660239	-0.000710613653	-1.2604e-08	-7.0354e-08	4.415125972703	16	-1.0	0
TZVPP	PBE	BH3NH3	TZVPP/PBE/BH3NH3.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-83.1135958204654	-83.11359582044804		-83.11359582044804	-4.07e-06	-8.22e-06	-5.45413942	5.45413942	3.812385731679	3.81238794728	4.378313765217	-3.27425e-07	-6.15538e-07	1.317434e-06	4.001029148058667	24	-1.0	0
TZVPP	PBE	BaF	TZVPP/PBE/BaF.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-125.19101636063964	-125.19101636066095		-125.19101636066095	1.9e-07	-1.1e-07	-3.5228944	3.5228944	35.166034249848	35.166033910739	21.805504408363	-1.99756e-07	-1.572962e-06	8.14408e-07	30.71252418965	2	-1.0	0
TZVPP	PBE	BaF2	TZVPP/PBE/BaF2.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-225.04593338768004	-225.0459333876315		-225.0459333876315	-4e-08	-2.6e-07	6.87174257	6.87174257	6.049449484415	3.37377192125	4.444034985161	-1.5108e-08	1.8356e-08	3.7266e-08	4.622418796942	4	-1.0	0
TZVPP	PBE	BaH2	TZVPP/PBE/BaH2.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-26.50236234949941	-26.502362349499496		-26.502362349499496	-2e-08	1e-08	6.82412732	6.82412732	13.286315418603	6.61314129355	10.37313786155	3.224e-09	2.5204e-08	1.84e-09	10.090864857901	4	-1.0	0
TZVPP	PBE	BaO	TZVPP/PBE/BaO.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-100.5416783194068	-100.54167831941574		-100.54167831941574	-7e-08	-0.0	-7.79409656	7.79409656	4.576295117381	4.576295117383	14.980746291581	-1e-12	-3.529639e-06	-2.21681e-07	8.044445508781665	2	-1.0	0
TZVPP	PBE	BaS	TZVPP/PBE/BaS.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-423.4452638966937	-423.44526389657455		-423.44526389657455	-4e-08	-1.8e-07	-9.49880637	9.49880637	8.375496113624	8.375496113845	24.83751856256	-2e-12	4.502448e-06	1.9913462e-05	13.862836930009665	2	-1.0	0
TZVPP	PBE	Be2F4	TZVPP/PBE/Be2F4.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-428.8283073161822	-428.82830731608715		-428.82830731608715	-0.0	-0.0	-2e-08	2e-08	4.39305564058	3.027901647777	2.763285297732	-6.61e-10	-9.66e-10	2.57e-10	3.3947475286963336	16	-1.0	0
TZVPP	PBE	Be2H4	TZVPP/PBE/Be2H4.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-31.785615732704326	-31.785615732704464		-31.785615732704464	-0.0	0.0	-1.72e-06	1.72e-06	4.878571894361	3.943502733618	6.235565246478	-0.0	-1.097e-09	-4e-12	5.019213291485667	16	-1.0	0
TZVPP	PBE	Be4	TZVPP/PBE/Be4.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-58.711505130187305	-58.7115051301866		-58.7115051301866	-5e-08	-0.0	-0.0	5e-08	17.656466673509	17.655557584487	17.656466610927	2.43478e-07	-2.1e-11	-1.04e-10	17.656163622974333	8	-1.0	0
TZVPP	PBE	BeC2H6	TZVPP/PBE/BeC2H6.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-94.44481856581712	-94.4448185658427		-94.4448185658427	-0.0	0.0	0.0	0.0	5.052016749641	6.847585540377	5.052016272525	-6.4993e-07	-1.22e-10	2.805e-09	5.6505395208476665	28	-1.0	0
TZVPP	PBE	BeF2O2H4	TZVPP/PBE/BeF2O2H4.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-367.16416600054254	-367.16416600059347		-367.16416600059347	6.3e-06	1.11e-06	2.93935429	2.93935429	4.495741869782	4.27019948149	3.626707581554	-3.3518e-07	-5.23553e-07	7.25402e-07	4.130882977608667	28	-1.0	0
TZVPP	PBE	BeH2	TZVPP/PBE/BeH2.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-15.863578635388452	-15.863578635389027		-15.863578635389027	-0.0	-0.0	-0.0	0.0	2.559040565899	2.559040565899	2.982294864545	-0.0	0.0	0.0	2.7001253321143337	6	-1.0	0
TZVPP	PBE	BeS	TZVPP/PBE/BeS.results	CP2K version 2022.1 (Development Version)	git:6458baf	3	True	-412.70522249493445	-412.70522249539755		-412.70522249539755	1e-08	-7e-08	-4.96811254	4.96811254	5.69863377475	5.698633774748	8.854817332495	0.0	6.24843e-07	-3.00857e-06	6.750694960664333	2	-1.0	0
